"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"24.02.2011","33,179","33,560","33,560","33,560","0,01K","-0,37"
"23.02.2011","33,302","33,075","33,655","33,075","0,02K","1,33"
"22.02.2011","32,864","33,400","34,010","32,710","0,03K","-3,56"
"21.02.2011","34,078","32,745","34,250","32,722","0","4,05"
"20.02.2011","32,750","32,642","32,760","32,582","0","1,40"
"18.02.2011","32,298","31,650","32,645","31,640","0,08K","2,30"
"17.02.2011","31,572","30,700","30,710","30,635","0,04K","3,08"
"16.02.2011","30,630","30,600","30,600","30,500","0,01K","-0,21"
"15.02.2011","30,693","30,780","30,795","30,780","0,01K","0,54"
"14.02.2011","30,529","30,410","30,410","30,400","0,04K","2,21"
"13.02.2011","29,870","29,913","29,915","29,795","0","-0,41"
"11.02.2011","29,992","30,150","30,150","30,000","0,00K","-0,33"
"10.02.2011","30,091","29,850","29,850","29,850","0,06K","-0,60"
"09.02.2011","30,273","30,205","30,205","30,070","0,23K","0,01"
"08.02.2011","30,271","29,870","30,095","29,870","0,00K","3,15"
"07.02.2011","29,348","29,135","29,290","29,135","0,00K","1,13"
"06.02.2011","29,020","29,168","29,168","29,008","0","-0,15"
"04.02.2011","29,064","28,875","29,155","28,790","0,02K","1,15"
"03.02.2011","28,733","28,295","28,905","28,295","0,04K","1,53"
"02.02.2011","28,299","28,220","28,535","28,220","0,02K","-0,79"
"01.02.2011","28,524","27,995","28,625","27,995","0,12K","1,24"
"31.01.2011","28,174","27,775","28,130","27,775","0,04K","-0,48"
"30.01.2011","28,310","28,038","28,392","28,023","0","1,35"
"28.01.2011","27,934","26,695","27,950","26,505","0,06K","3,29"
"27.01.2011","27,045","27,685","27,685","27,410","0,02K","-0,32"
"26.01.2011","27,132","27,025","27,025","26,685","0,05K","1,20"
"25.01.2011","26,811","26,915","26,950","26,565","0,08K","-1,86"
"24.01.2011","27,318","27,175","27,780","26,955","0,17K","-1,03"
"23.01.2011","27,603","27,483","27,650","27,483","0","0,68"
"21.01.2011","27,416","27,175","27,405","27,090","0,05K","-0,16"
"20.01.2011","27,459","28,605","28,605","27,405","0,08K","-4,63"
"19.01.2011","28,792","29,310","29,325","28,890","0,01K","-0,38"
"18.01.2011","28,901","28,175","28,925","28,055","0,09K","2,06"
"17.01.2011","28,318","28,628","28,678","28,053","0","-1,11"
"16.01.2011","28,635","28,543","28,678","28,478","0","1,15"
"14.01.2011","28,309","28,865","28,865","28,100","0,07K","-3,22"
"13.01.2011","29,252","29,435","29,480","28,580","0,01K","-0,95"
"12.01.2011","29,532","29,800","29,810","29,560","0,04K","0,14"
"11.01.2011","29,490","29,650","29,650","29,400","0,02K","2,21"
"10.01.2011","28,851","28,900","29,020","28,890","0,01K","0,04"
"09.01.2011","28,840","28,752","28,918","28,623","0","0,62"
"07.01.2011","28,661","28,970","29,280","28,425","0,10K","-1,54"
"06.01.2011","29,110","29,325","29,345","28,820","0,20K","-0,22"
"05.01.2011","29,173","29,755","29,785","28,720","0,12K","-1,08"
"04.01.2011","29,492","30,450","30,450","29,465","0,05K","-5,16"
"03.01.2011","31,096","31,096","31,195","31,096","0,05K","0,90"
"02.01.2011","30,818","30,920","30,965","30,818","0","-0,30"
"31.12.2010","30,910","30,740","30,900","30,740","0,02K","1,38"
"30.12.2010","30,488","30,855","30,900","30,425","0,20K","-0,62"
"29.12.2010","30,679","30,355","30,615","30,340","0,03K","1,26"
"28.12.2010","30,297","29,575","30,300","29,545","0,11K","3,63"
"27.12.2010","29,235","28,870","29,265","28,860","0,07K","1,26"
"26.12.2010","28,872","29,130","29,178","28,815","0","-1,44"
"24.12.2010","29,293","29,293","29,293","29,293","0","-0,06"
"23.12.2010","29,310","29,250","29,285","29,050","0,17K","-0,19"
"22.12.2010","29,367","29,350","29,400","29,250","0,05K","-0,03"
"21.12.2010","29,376","29,280","29,510","29,200","0,06K","0,14"
"20.12.2010","29,335","29,365","29,365","28,830","0,13K","-0,33"
"19.12.2010","29,433","29,212","29,470","29,173","0","1,10"
"17.12.2010","29,113","29,070","29,250","28,750","0,02K","1,24"
"16.12.2010","28,757","29,020","29,020","28,400","0,06K","-1,60"
"15.12.2010","29,225","29,000","29,210","28,800","0,03K","-1,79"
"14.12.2010","29,759","29,590","29,765","29,290","0,12K","0,54"
"13.12.2010","29,599","28,945","29,655","28,850","0,08K","3,75"
"12.12.2010","28,530","28,697","28,697","28,447","0","-0,16"
"10.12.2010","28,576","28,790","28,955","28,090","0,20K","-0,74"
"09.12.2010","28,789","28,300","28,950","28,300","0,17K","2,00"
"08.12.2010","28,224","28,940","29,165","28,010","0,35K","-5,12"
"07.12.2010","29,748","30,150","30,690","28,570","0,45K","0,14"
"06.12.2010","29,705","29,495","30,270","29,495","0,32K","0,58"
"05.12.2010","29,535","29,605","29,670","29,443","0","1,01"
"03.12.2010","29,241","28,600","29,415","28,580","0,65K","2,45"
"02.12.2010","28,542","28,455","29,020","28,335","1,38K","0,54"
"01.12.2010","28,388","28,095","28,800","28,020","1,60K","0,72"
"30.11.2010","28,185","27,190","28,355","26,890","8,38K","3,82"
"29.11.2010","27,148","26,735","27,270","26,450","48,88K","1,81"
"28.11.2010","26,665","26,788","26,858","26,653","0","-0,11"
"26.11.2010","26,695","27,390","27,390","27,390","0","-2,96"
"25.11.2010","27,510","27,540","27,590","27,350","0","-0,05"
"24.11.2010","27,524","27,420","27,470","27,380","0,01K","-0,16"
"23.11.2010","27,568","27,568","27,568","27,568","0","0,40"
"22.11.2010","27,457","27,525","27,650","27,175","0,02K","-0,95"
"21.11.2010","27,720","27,468","27,928","27,398","0","2,01"
"19.11.2010","27,175","26,800","26,800","26,475","0,08K","1,29"
"18.11.2010","26,830","26,480","26,935","26,340","0,06K","5,19"
"17.11.2010","25,507","25,175","25,545","25,055","0,02K","1,10"
"16.11.2010","25,229","25,310","25,365","25,100","0,02K","-3,29"
"15.11.2010","26,088","26,400","26,400","25,500","0,01K","0,35"
"14.11.2010","25,997","26,040","26,053","25,928","0","0,23"
"12.11.2010","25,938","26,960","26,980","26,035","0,05K","-5,34"
"11.11.2010","27,401","26,985","27,025","26,985","0,00K","2,01"
"10.11.2010","26,861","26,955","27,655","26,955","0,02K","-7,06"
"09.11.2010","28,902","27,760","28,915","26,925","0,17K","5,37"
"08.11.2010","27,428","26,590","27,500","26,590","0,03K","1,80"
"07.11.2010","26,943","26,822","26,943","26,718","0","0,74"
"05.11.2010","26,744","26,320","26,820","26,070","0,13K","2,71"
"04.11.2010","26,039","25,530","26,210","25,490","0,04K","6,58"
"03.11.2010","24,432","24,715","24,715","24,115","0,05K","-1,61"
"02.11.2010","24,832","24,615","24,840","24,615","0,01K","1,16"
"01.11.2010","24,548","24,865","24,885","24,620","0,01K","-1,76"
"31.10.2010","24,988","24,752","25,040","24,613","0","1,74"
"29.10.2010","24,560","23,875","24,700","23,805","0,05K","2,89"
"28.10.2010","23,871","24,000","24,000","24,000","0,03K","2,02"
"27.10.2010","23,398","23,970","23,970","23,720","0,01K","-1,79"
"26.10.2010","23,824","23,824","23,824","23,824","0,10K","1,19"
"25.10.2010","23,544","23,340","23,450","23,340","0,09K","0,48"
"24.10.2010","23,432","23,333","23,462","23,310","0","1,33"
"22.10.2010","23,125","23,125","23,125","23,125","0,01K","0,01"
"21.10.2010","23,123","23,735","23,845","23,735","0,02K","-3,04"
"20.10.2010","23,848","23,848","23,848","23,848","0","0,35"
"19.10.2010","23,764","24,305","24,305","23,535","0,03K","-2,59"
"18.10.2010","24,397","24,230","24,435","23,915","0,02K","0,92"
"17.10.2010","24,175","24,303","24,307","24,130","0","-0,40"
"15.10.2010","24,272","24,075","24,350","24,075","0,01K","-0,59"
"14.10.2010","24,417","24,417","24,417","24,417","0","2,10"
"13.10.2010","23,914","23,914","23,914","23,914","0","3,39"
"12.10.2010","23,129","23,170","23,205","23,040","0,00K","-0,87"
"11.10.2010","23,331","23,365","23,505","23,350","0,00K","-1,28"
"10.10.2010","23,633","23,398","23,648","23,320","0","2,36"
"08.10.2010","23,087","23,245","23,245","23,245","0,00K","2,31"
"07.10.2010","22,565","22,565","22,565","22,565","0","-1,98"
"06.10.2010","23,020","23,050","23,050","23,025","0,00K","1,35"
"05.10.2010","22,714","22,330","22,860","22,330","0,02K","3,18"
"04.10.2010","22,013","22,005","22,025","22,000","0,01K","-0,68"
"03.10.2010","22,163","22,133","22,225","22,093","0","0,57"
"01.10.2010","22,037","21,960","21,960","21,960","0,00K","1,10"
"30.09.2010","21,798","21,880","21,880","21,715","0,00K","-0,60"
"29.09.2010","21,929","21,710","21,750","21,710","0,01K","1,11"
"28.09.2010","21,688","21,350","21,655","21,310","0,01K","1,09"
"27.09.2010","21,455","21,570","21,570","21,400","0,07K","-0,08"
"26.09.2010","21,473","21,465","21,508","21,450","0","0,42"
"24.09.2010","21,383","21,355","21,440","21,355","0,13K","0,89"
"23.09.2010","21,194","21,205","21,205","21,120","0,02K","0,75"
"22.09.2010","21,036","21,080","21,135","20,975","0,03K","2,02"
"21.09.2010","20,620","20,600","20,830","20,550","0,21K","-0,76"
"20.09.2010","20,777","20,900","20,905","20,740","0,03K","-0,08"
"19.09.2010","20,793","20,785","20,830","20,743","0","0,01"
"17.09.2010","20,790","20,775","20,960","20,635","0,22K","0,22"
"16.09.2010","20,745","20,500","20,655","20,500","0,25K","0,99"
"15.09.2010","20,542","20,460","20,550","20,320","0,10K","0,69"
"14.09.2010","20,401","20,150","20,450","20,150","0,32K","1,45"
"13.09.2010","20,110","20,000","20,180","19,990","0,06K","1,38"
"12.09.2010","19,837","19,898","19,908","19,837","0","0,18"
"10.09.2010","19,802","19,675","20,005","19,675","0,73K","-0,06"
"09.09.2010","19,814","19,820","20,030","19,650","0,59K","-0,82"
"08.09.2010","19,978","19,860","20,110","19,860","0,35K","0,48"
"07.09.2010","19,883","19,870","20,000","19,585","0,35K","0,08"
"06.09.2010","19,868","19,885","19,973","19,818","0","-0,14"
"05.09.2010","19,895","19,875","19,945","19,862","0","-0,10"
"03.09.2010","19,915","19,600","19,930","19,490","0,22K","1,41"
"02.09.2010","19,638","19,370","19,670","19,320","0,33K","1,44"
"01.09.2010","19,359","19,385","19,495","19,300","0,40K","-0,20"
"31.08.2010","19,398","19,025","19,400","18,830","1,75K","1,89"
"30.08.2010","19,038","19,070","19,240","18,985","6,89K","-0,65"
"29.08.2010","19,163","19,125","19,250","19,080","0","0,65"
"27.08.2010","19,039","19,039","19,039","19,039","0","0,32"
"26.08.2010","18,978","19,000","19,060","19,000","0,00K","-0,23"
"25.08.2010","19,022","19,022","19,022","19,022","0","3,55"
"24.08.2010","18,369","18,369","18,369","18,369","0","2,15"
"23.08.2010","17,983","17,925","17,925","17,925","0,00K","-0,03"
"22.08.2010","17,988","18,060","18,087","17,988","0","0,03"
"20.08.2010","17,982","18,195","18,195","18,120","0,00K","-1,83"
"19.08.2010","18,318","18,318","18,318","18,318","0","-0,39"
"18.08.2010","18,390","18,515","18,550","18,480","0,01K","-1,05"
"17.08.2010","18,586","18,586","18,586","18,586","0","0,91"
"16.08.2010","18,418","18,375","18,375","18,370","0,01K","1,46"
"15.08.2010","18,153","18,142","18,153","18,055","0","0,31"
"13.08.2010","18,097","18,130","18,130","18,100","0,00K","0,24"
"12.08.2010","18,053","18,053","17,945","18,053","0","0,91"
"11.08.2010","17,890","17,890","17,890","17,890","0","-1,41"
"10.08.2010","18,146","18,146","18,146","18,146","0","-0,46"
"09.08.2010","18,229","18,229","18,525","18,430","0","-1,11"
"08.08.2010","18,433","18,470","18,493","18,405","0","-0,14"
"06.08.2010","18,459","18,459","18,459","18,459","0","0,82"
"05.08.2010","18,308","18,308","18,308","18,308","0","0,25"
"04.08.2010","18,263","18,263","18,263","18,263","0","-0,78"
"03.08.2010","18,407","18,435","18,475","18,435","0,00K","0,02"
"02.08.2010","18,403","18,403","18,415","18,403","0","2,19"
"01.08.2010","18,008","18,023","18,023","17,978","0","0,12"
"30.07.2010","17,987","17,640","17,640","17,640","0,00K","2,19"
"29.07.2010","17,601","17,585","17,615","17,545","0,12K","1,02"
"28.07.2010","17,423","17,660","17,670","17,430","0,05K","-1,12"
"27.07.2010","17,621","18,170","18,210","17,600","0,05K","-3,15"
"26.07.2010","18,195","18,030","18,195","18,025","0,04K","0,14"
"25.07.2010","18,170","18,115","18,170","18,105","0","0,41"
"23.07.2010","18,096","18,110","18,190","18,090","0,23K","-0,10"
"22.07.2010","18,115","17,665","18,150","17,665","0,01K","1,78"
"21.07.2010","17,798","17,655","17,895","17,600","0,20K","0,64"
"20.07.2010","17,685","17,690","17,765","17,440","0,12K","0,86"
"19.07.2010","17,534","17,860","17,865","17,495","0,30K","-1,58"
"18.07.2010","17,815","17,863","17,865","17,815","0","0,24"
"16.07.2010","17,773","18,315","18,315","17,740","0,27K","-3,12"
"15.07.2010","18,346","18,300","18,420","18,195","0,04K","0,39"
"14.07.2010","18,274","18,245","18,350","18,105","0,12K","0,20"
"13.07.2010","18,237","17,920","18,330","17,855","0,10K","1,90"
"12.07.2010","17,897","18,105","18,125","17,780","0,04K","-1,11"
"11.07.2010","18,098","18,112","18,148","18,068","0","0,25"
"09.07.2010","18,053","17,925","18,205","17,835","0,10K","1,13"
"08.07.2010","17,852","18,070","18,165","17,740","0,16K","-0,71"
"07.07.2010","17,979","17,800","18,055","17,555","0,18K","0,82"
"06.07.2010","17,833","17,855","18,000","17,600","0,23K","0,08"
"05.07.2010","17,818","17,850","17,928","17,745","0","-0,15"
"04.07.2010","17,845","17,888","17,888","17,818","0","0,83"
"02.07.2010","17,698","17,810","18,080","17,620","0,79K","-0,35"
"01.07.2010","17,760","18,585","18,660","17,720","1,18K","-4,88"
"30.06.2010","18,671","18,570","18,770","18,450","1,89K","0,41"
"29.06.2010","18,594","18,730","18,775","18,370","13,68K","-0,42"
"28.06.2010","18,673","18,673","18,673","18,673","0","-2,53"
"27.06.2010","19,158","19,135","19,188","19,105","0","0,28"
"25.06.2010","19,105","19,105","19,105","19,105","0","2,00"
"24.06.2010","18,731","18,680","18,680","18,680","0,01K","1,50"
"23.06.2010","18,454","18,500","18,500","18,500","0,00K","-2,34"
"22.06.2010","18,896","18,910","18,910","18,910","0,00K","0,50"
"21.06.2010","18,802","18,802","18,802","18,802","0","-2,37"
"20.06.2010","19,258","19,245","19,295","19,212","0","0,43"
"18.06.2010","19,175","19,180","19,180","19,180","0,00K","2,17"
"17.06.2010","18,767","18,670","18,670","18,670","0,00K","1,82"
"16.06.2010","18,432","18,550","18,550","18,550","0,00K","-0,74"
"15.06.2010","18,569","18,575","18,575","18,575","0,00K","0,91"
"14.06.2010","18,402","18,402","18,402","18,402","0","0,37"
"13.06.2010","18,335","18,258","18,335","18,255","0","0,62"
"11.06.2010","18,222","18,200","18,280","18,200","0,00K","-0,65"
"10.06.2010","18,342","18,060","18,090","18,060","0,00K","0,89"
"09.06.2010","18,180","18,300","18,300","18,165","0,00K","-1,56"
"08.06.2010","18,468","18,255","18,255","18,255","0,00K","1,74"
"07.06.2010","18,153","17,470","18,160","17,310","0,05K","3,83"
"06.06.2010","17,483","17,470","17,528","17,432","0","1,12"
"04.06.2010","17,290","17,800","17,800","17,415","0,01K","-3,52"
"03.06.2010","17,920","18,010","18,010","17,875","0,02K","-2,10"
"02.06.2010","18,304","18,375","18,380","18,235","0,01K","-1,27"
"01.06.2010","18,540","18,505","18,630","18,450","0,02K","-0,10"
"31.05.2010","18,558","18,365","18,638","18,355","0","1,06"
"30.05.2010","18,363","18,423","18,428","18,353","0","-0,26"
"28.05.2010","18,411","18,600","18,600","18,380","0,02K","-0,25"
"27.05.2010","18,457","18,305","18,540","18,045","0,20K","0,90"
"26.05.2010","18,292","18,020","18,170","17,980","0,04K","2,98"
"25.05.2010","17,763","17,930","17,930","17,565","0,05K","-1,22"
"24.05.2010","17,982","17,920","18,040","17,780","0,05K","1,23"
"23.05.2010","17,763","17,677","17,763","17,648","0","0,75"
"21.05.2010","17,631","17,740","17,775","17,500","0,03K","-0,36"
"20.05.2010","17,694","17,515","17,740","17,500","0,03K","-2,19"
"19.05.2010","18,091","18,580","18,580","18,075","0,01K","-4,05"
"18.05.2010","18,855","18,790","18,950","18,640","0,11K","0,11"
"17.05.2010","18,835","19,160","19,310","18,800","0,56K","-2,59"
"16.05.2010","19,335","19,337","19,355","19,233","0","0,69"
"14.05.2010","19,202","19,485","19,670","19,070","0,17K","-1,41"
"13.05.2010","19,476","19,550","19,800","19,340","0,09K","-0,84"
"12.05.2010","19,640","19,340","19,650","19,295","0,12K","1,91"
"11.05.2010","19,272","18,485","19,400","18,410","0,17K","4,00"
"10.05.2010","18,530","18,450","18,560","18,245","0,17K","0,31"
"09.05.2010","18,473","18,550","18,550","18,372","0","0,24"
"07.05.2010","18,429","17,655","18,615","17,480","0,42K","5,35"
"06.05.2010","17,493","17,565","17,710","17,260","0,97K","-0,10"
"05.05.2010","17,511","17,815","17,835","17,090","0,47K","-1,72"
"04.05.2010","17,818","18,805","18,820","17,790","2,14K","-5,29"
"03.05.2010","18,813","18,625","18,855","18,500","0,41K","1,09"
"30.04.2010","18,611","18,485","18,765","18,455","3,37K","0,33"
"29.04.2010","18,549","18,090","18,565","18,055","21,02K","2,44"
"28.04.2010","18,107","18,107","18,107","18,107","0","-0,05"
"27.04.2010","18,116","18,265","18,265","18,255","0,00K","-1,19"
"26.04.2010","18,334","18,310","18,310","18,255","0,01K","-0,06"
"25.04.2010","18,345","18,328","18,413","18,310","0","0,86"
"23.04.2010","18,189","18,060","18,060","18,060","0,00K","1,02"
"22.04.2010","18,006","17,880","17,880","17,815","0,00K","-0,37"
"21.04.2010","18,073","18,070","18,070","18,070","0,00K","1,45"
"20.04.2010","17,815","17,890","17,890","17,890","0,00K","0,51"
"19.04.2010","17,725","17,725","17,725","17,725","0","-0,20"
"18.04.2010","17,760","17,695","17,760","17,653","0","0,52"
"16.04.2010","17,669","18,330","18,330","18,240","0,00K","-4,10"
"15.04.2010","18,424","18,335","18,420","18,335","0,00K","0,11"
"14.04.2010","18,404","18,440","18,470","18,440","0,00K","0,91"
"13.04.2010","18,238","18,200","18,245","18,020","0,01K","-0,90"
"12.04.2010","18,403","18,550","18,550","18,215","0,02K","-0,74"
"11.04.2010","18,540","18,493","18,583","18,453","0","1,09"
"09.04.2010","18,340","18,230","18,410","18,230","0,05K","1,24"
"08.04.2010","18,116","17,950","18,130","17,950","0,04K","-0,38"
"07.04.2010","18,185","18,215","18,215","18,170","0,05K","1,50"
"06.04.2010","17,917","18,035","18,035","18,035","0,02K","-1,03"
"05.04.2010","18,104","17,895","17,985","17,895","0,01K","1,14"
"04.04.2010","17,900","17,815","17,938","17,805","0","0,13"
"01.04.2010","17,876","17,560","17,945","17,560","0,02K","2,08"
"31.03.2010","17,512","17,520","17,565","17,465","0,02K","1,13"
"30.03.2010","17,316","17,390","17,390","17,240","0,09K","-0,33"
"29.03.2010","17,373","16,990","17,385","16,980","0,02K","2,13"
"28.03.2010","17,010","16,970","17,040","16,970","0","0,69"
"26.03.2010","16,894","16,590","16,920","16,590","0,11K","1,00"
"25.03.2010","16,727","16,925","16,925","16,630","0,11K","0,61"
"24.03.2010","16,626","16,925","16,925","16,630","0,03K","-2,27"
"23.03.2010","17,012","16,950","16,950","16,760","0,03K","0,54"
"22.03.2010","16,920","16,835","16,835","16,640","0,07K","-0,57"
"19.03.2010","17,017","17,365","17,365","16,990","0,21K","-2,24"
"18.03.2010","17,407","17,520","17,520","17,355","0,14K","-0,54"
"17.03.2010","17,502","17,500","17,500","17,400","0,06K","0,98"
"16.03.2010","17,333","17,125","17,450","17,125","0,05K","1,46"
"15.03.2010","17,083","17,060","17,120","17,005","0,29K","-0,47"
"14.03.2010","17,163","17,075","17,173","17,048","0","0,82"
"12.03.2010","17,024","17,205","17,220","16,980","0,35K","-0,65"
