"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"25.02.2019","104.330,06","103.874,99","105.145,89","103.874,99","1,71B","1,11"
"22.02.2019","103.185,70","102.839,75","103.468,10","102.612,01","1,19B","0,67"
"21.02.2019","102.494,03","102.033,90","102.893,49","101.695,35","1,07B","0,51"
"20.02.2019","101.971,29","101.990,37","102.542,96","101.618,10","1,12B","0,23"
"19.02.2019","101.742,14","101.845,16","101.978,94","100.713,11","1,18B","0,01"
"18.02.2019","101.728,51","102.866,81","103.131,15","101.728,51","1,26B","-0,96"
"15.02.2019","102.715,01","102.070,89","102.978,44","101.186,64","1,30B","0,57"
"14.02.2019","102.129,99","101.923,55","102.616,62","100.749,57","1,64B","0,48"
"13.02.2019","101.645,82","104.338,99","104.455,10","101.645,82","1,55B","-2,04"
"12.02.2019","103.762,46","104.652,83","104.977,36","103.364,53","1,45B","-0,61"
"11.02.2019","104.394,73","103.287,56","104.656,55","103.280,41","1,30B","1,90"
"08.02.2019","102.451,74","102.494,86","102.742,42","102.119,23","1,10B","-0,32"
"07.02.2019","102.784,03","102.752,83","102.937,16","101.945,35","1,42B","0,19"
"06.02.2019","102.584,26","102.899,19","103.089,18","101.620,48","1,46B","0,13"
"05.02.2019","102.448,42","102.765,06","103.852,06","101.755,58","1,54B","0,19"
"04.02.2019","102.255,01","103.078,49","103.554,46","101.988,67","1,11B","-0,66"
"01.02.2019","102.937,14","104.061,03","104.371,52","102.648,13","1,43B","-1,09"
"31.01.2019","104.074,22","105.478,09","105.930,24","103.408,84","1,88B","-0,11"
"30.01.2019","104.189,45","104.154,24","104.793,06","103.549,86","1,64B","0,09"
"29.01.2019","104.098,37","101.358,82","104.098,37","101.077,08","1,54B","2,77"
"28.01.2019","101.289,75","101.822,80","102.807,49","101.240,45","1,28B","-0,50"
"25.01.2019","101.801,42","102.122,88","102.319,92","101.199,61","1,35B","0,03"
"24.01.2019","101.774,29","100.453,78","101.774,29","100.314,69","1,60B","1,63"
"23.01.2019","100.141,04","99.737,52","100.488,14","99.059,93","1,52B","0,47"
"22.01.2019","99.677,11","97.990,90","99.677,11","97.856,07","1,62B","1,76"
"21.01.2019","97.955,16","98.627,47","99.828,65","97.634,93","1,56B","-0,51"
"18.01.2019","98.454,88","97.192,90","98.662,21","97.046,00","1,44B","1,69"
"17.01.2019","96.817,36","95.499,76","97.354,93","95.161,25","1,85B","1,47"
"16.01.2019","95.411,49","93.365,15","95.440,55","93.023,46","1,67B","2,40"
"15.01.2019","93.173,27","92.627,61","93.303,16","92.478,40","1,29B","1,22"
"14.01.2019","92.053,84","90.825,39","92.053,84","90.388,37","937,27M","0,40"
"11.01.2019","91.687,04","91.503,26","92.028,48","91.262,53","912,42M","0,54"
"10.01.2019","91.196,31","91.226,40","91.845,79","90.694,70","1,02B","0,04"
"09.01.2019","91.156,88","91.031,58","91.419,37","90.591,41","1,13B","0,51"
"08.01.2019","90.696,97","90.247,86","90.776,12","89.362,40","981,65M","0,83"
"07.01.2019","89.951,09","89.444,74","90.227,88","89.280,82","971,55M","1,26"
"04.01.2019","88.830,82","87.894,19","89.121,11","87.894,19","918,29M","1,64"
"03.01.2019","87.399,02","88.375,86","89.544,58","87.399,02","959,78M","-1,65"
"02.01.2019","88.865,01","90.986,13","90.986,13","88.650,37","771,04M","-2,64"
"31.12.2018","91.270,48","90.675,11","91.338,37","90.323,93","616,24M","0,92"
"28.12.2018","90.435,33","91.174,09","91.495,36","90.107,39","648,65M","-0,59"
"27.12.2018","90.974,79","91.793,23","91.911,56","90.762,84","714,55M","-0,03"
"26.12.2018","91.002,17","91.121,22","91.393,91","90.687,46","457,08M","0,19"
"25.12.2018","90.829,57","90.980,02","91.206,48","90.469,86","447,85M","-0,76"
"24.12.2018","91.526,90","92.138,85","92.435,66","91.515,62","721,91M","-0,36"
"21.12.2018","91.860,75","91.777,54","92.222,35","90.916,29","1,17B","0,01"
"20.12.2018","91.854,08","91.864,24","92.425,16","91.331,54","1,12B","-0,75"
"19.12.2018","92.552,71","91.316,41","92.583,49","91.087,89","1,20B","1,62"
"18.12.2018","91.074,11","89.695,14","91.074,11","89.567,01","1,03B","1,24"
"17.12.2018","89.961,91","90.595,64","90.995,42","89.933,04","779,30M","-0,63"
"14.12.2018","90.528,64","91.072,14","91.201,04","89.337,50","1,04B","-0,94"
"13.12.2018","91.386,52","90.518,87","91.443,11","90.432,32","928,92M","1,48"
"12.12.2018","90.051,10","92.136,13","92.326,51","89.956,78","1,30B","-1,91"
"11.12.2018","91.800,86","92.449,60","92.704,03","91.609,96","1,03B","-0,46"
"10.12.2018","92.227,32","93.245,87","93.453,70","92.217,54","846,93M","-1,57"
"07.12.2018","93.699,49","93.521,18","93.807,04","93.149,26","998,48M","0,94"
"06.12.2018","92.827,29","93.506,84","93.866,56","92.375,25","1,16B","-1,22"
"05.12.2018","93.970,16","93.047,56","94.197,86","92.847,71","1,18B","0,10"
"04.12.2018","93.880,49","94.649,89","95.550,47","93.530,35","1,39B","-1,15"
"03.12.2018","94.974,45","96.366,96","96.829,78","94.974,45","1,45B","-0,46"
"30.11.2018","95.416,03","95.164,50","95.416,03","94.527,68","1,65B","0,31"
"29.11.2018","95.125,57","94.963,22","95.544,59","94.827,33","1,20B","1,12"
"28.11.2018","94.070,97","93.756,33","94.673,35","93.756,33","1,26B","0,59"
"27.11.2018","93.516,96","93.904,85","94.104,46","93.043,02","1,26B","-0,47"
"26.11.2018","93.962,35","93.521,69","94.435,84","93.455,30","1,42B","1,03"
"23.11.2018","93.003,27","92.581,57","93.003,27","92.028,74","828,98M","0,40"
"22.11.2018","92.628,80","92.743,34","92.940,04","91.883,27","902,86M","-0,09"
"21.11.2018","92.707,95","92.021,50","92.707,95","91.559,38","1,20B","1,11"
"20.11.2018","91.686,35","94.279,75","94.391,73","91.545,81","1,62B","-3,05"
"19.11.2018","94.570,90","93.568,15","94.602,73","93.568,15","1,18B","1,02"
"16.11.2018","93.616,45","93.785,90","94.308,29","92.743,88","994,15M","0,34"
"15.11.2018","93.296,84","93.523,34","94.002,47","92.695,30","1,33B","0,01"
"14.11.2018","93.287,16","92.530,56","93.691,34","91.945,76","1,39B","0,62"
"13.11.2018","92.708,56","91.532,34","93.094,93","91.297,67","1,19B","1,38"
"12.11.2018","91.445,28","93.005,79","93.695,34","91.445,28","955,59M","-1,50"
"09.11.2018","92.839,21","93.297,72","93.697,88","92.127,06","1,21B","-0,71"
"08.11.2018","93.506,22","95.521,71","95.641,80","93.258,07","1,30B","-2,08"
"07.11.2018","95.493,30","94.648,02","96.046,74","94.262,05","1,26B","0,81"
"06.11.2018","94.727,67","96.146,78","96.282,05","94.163,78","1,36B","-1,27"
"05.11.2018","95.947,73","94.523,72","95.947,73","93.812,96","1,41B","1,94"
"02.11.2018","94.123,02","92.478,02","94.570,59","92.478,02","1,50B","1,88"
"01.11.2018","92.387,41","90.253,58","92.440,92","89.950,14","1,17B","2,42"
"31.10.2018","90.200,71","90.444,83","91.926,87","89.277,99","1,38B","0,22"
"30.10.2018","89.999,90","90.883,69","91.387,01","88.564,44","1,21B","-0,60"
"26.10.2018","90.541,53","93.973,23","94.036,49","90.541,53","1,07B","-3,42"
"25.10.2018","93.747,65","92.272,08","93.765,56","91.958,23","1,06B","1,14"
"24.10.2018","92.692,17","93.887,71","94.158,57","92.692,17","993,47M","-0,83"
"23.10.2018","93.468,99","94.080,42","94.442,93","92.344,89","1,25B","-1,28"
"22.10.2018","94.681,70","97.215,75","97.406,25","94.681,70","1,07B","-1,84"
"19.10.2018","96.454,57","97.819,88","97.933,48","96.335,38","1,17B","-1,03"
"18.10.2018","97.453,96","98.987,52","99.173,03","97.191,47","1,28B","-1,55"
"17.10.2018","98.991,01","99.223,27","99.553,94","98.069,70","1,60B","0,53"
"16.10.2018","98.466,42","98.573,87","99.224,28","97.906,63","1,51B","-0,17"
"15.10.2018","98.631,27","97.346,96","99.037,88","97.346,96","1,86B","2,04"
"12.10.2018","96.657,42","95.695,39","97.168,78","93.389,22","1,84B","2,02"
"11.10.2018","94.747,53","93.924,67","95.117,23","93.480,39","1,37B","0,32"
"10.10.2018","94.440,69","97.070,15","97.168,89","94.440,69","1,45B","-2,37"
"09.10.2018","96.731,76","96.451,28","97.100,26","95.536,85","1,54B","0,67"
"08.10.2018","96.087,27","94.132,17","96.231,73","93.816,94","1,41B","1,27"
"05.10.2018","94.883,47","94.354,64","95.025,95","93.169,15","1,26B","0,41"
"04.10.2018","94.496,80","97.043,02","97.071,76","94.496,80","1,29B","-2,77"
"03.10.2018","97.187,87","98.204,51","98.698,57","96.944,51","1,30B","-0,99"
"02.10.2018","98.160,73","98.427,55","98.713,72","97.373,76","1,29B","-0,38"
"01.10.2018","98.537,15","100.075,20","100.646,97","98.537,15","1,69B","-1,42"
"28.09.2018","99.956,90","100.427,37","100.473,01","99.173,71","2,02B","-0,34"
"27.09.2018","100.298,73","99.083,90","100.637,69","98.934,15","1,95B","1,16"
"26.09.2018","99.148,85","99.512,49","99.773,34","98.147,61","1,16B","-0,14"
"25.09.2018","99.292,47","100.096,80","100.180,97","98.636,32","1,74B","-0,26"
"24.09.2018","99.547,44","98.284,19","99.561,95","97.781,97","1,87B","1,59"
"21.09.2018","97.988,16","96.598,78","97.988,16","96.598,78","1,28B","1,94"
"20.09.2018","96.121,10","97.013,71","97.387,93","95.522,86","2,19B","-0,50"
"19.09.2018","96.603,75","95.480,32","96.722,73","95.272,19","1,83B","1,81"
"18.09.2018","94.886,87","94.735,52","95.374,88","94.538,06","1,26B","0,57"
"17.09.2018","94.347,66","94.477,37","95.105,03","93.790,14","1,27B","-0,43"
"14.09.2018","94.759,64","95.319,78","96.298,90","94.377,04","1,55B","0,36"
"13.09.2018","94.419,15","92.257,88","94.610,38","91.206,17","1,60B","2,38"
"12.09.2018","92.227,37","92.836,31","93.552,53","91.923,82","1,08B","-0,18"
"11.09.2018","92.389,11","91.874,43","92.748,37","91.450,29","878,74M","0,75"
"10.09.2018","91.698,34","93.532,90","93.662,58","91.698,34","918,61M","-1,69"
"07.09.2018","93.274,15","93.170,94","93.675,91","92.538,54","912,89M","0,55"
"06.09.2018","92.763,31","93.121,74","94.166,24","92.763,31","775,44M","-0,03"
"05.09.2018","92.790,99","93.100,27","93.719,45","92.370,79","999,32M","-0,43"
"04.09.2018","93.189,27","94.254,45","94.589,11","92.915,43","868,92M","-0,77"
"03.09.2018","93.915,55","92.291,29","94.656,05","92.205,55","1,04B","1,29"
"31.08.2018","92.723,40","93.450,11","93.658,24","92.132,88","960,91M","-0,60"
"29.08.2018","93.280,71","93.316,96","94.279,73","92.760,43","1,08B","-0,62"
"28.08.2018","93.866,94","91.274,50","93.974,61","90.991,60","1,25B","2,83"
"27.08.2018","91.284,04","90.921,33","91.284,04","89.999,20","928,99M","1,22"
"20.08.2018","90.185,99","88.984,52","90.476,48","88.938,61","388,95M","1,64"
"17.08.2018","88.734,76","86.602,24","88.764,19","84.654,50","1,33B","1,83"
"16.08.2018","87.143,21","91.492,77","91.568,57","87.143,21","1,53B","-3,46"
"15.08.2018","90.262,95","95.040,93","95.245,00","90.131,54","1,70B","-3,38"
"14.08.2018","93.418,65","94.689,43","95.299,14","92.810,00","1,82B","0,79"
"13.08.2018","92.684,55","93.869,51","93.869,51","88.432,64","2,59B","-2,38"
"10.08.2018","94.939,63","95.603,35","97.810,06","88.598,12","2,35B","-2,31"
"09.08.2018","97.185,13","95.661,64","98.743,89","95.408,69","2,25B","0,22"
"08.08.2018","96.973,85","96.327,25","97.260,43","95.969,57","1,30B","0,85"
"07.08.2018","96.161,04","94.585,23","96.420,63","94.369,28","1,43B","2,11"
"06.08.2018","94.173,97","95.290,46","95.500,84","93.568,43","1,16B","-1,50"
"03.08.2018","95.610,48","94.483,40","96.064,30","94.483,40","1,25B","1,13"
"02.08.2018","94.543,27","95.518,18","95.518,18","94.153,27","1,14B","-2,74"
"01.08.2018","97.210,57","97.121,83","97.409,55","96.245,44","1,10B","0,27"
"31.07.2018","96.952,23","95.942,24","97.231,61","95.794,28","1,24B","0,83"
"30.07.2018","96.157,74","95.340,39","96.269,35","94.921,11","1,06B","0,60"
"27.07.2018","95.584,84","94.902,91","95.977,33","94.444,54","1,20B","0,81"
"26.07.2018","94.817,26","95.776,31","96.680,76","93.537,11","1,68B","-0,58"
"25.07.2018","95.368,59","92.382,48","95.763,59","92.165,26","1,62B","3,51"
"24.07.2018","92.133,82","95.524,43","95.567,90","91.722,71","1,48B","-3,33"
"23.07.2018","95.305,15","94.173,46","96.035,55","94.173,46","1,12B","1,30"
"20.07.2018","94.082,34","93.268,93","94.169,41","92.787,17","1,04B","1,16"
"19.07.2018","93.002,93","92.752,30","93.295,81","92.193,47","1,16B","0,74"
"18.07.2018","92.321,95","91.722,16","92.455,97","90.420,97","1,54B","0,76"
"17.07.2018","91.629,55","89.818,36","91.638,27","89.767,93","1,34B","2,10"
"16.07.2018","89.744,01","90.683,46","91.044,33","89.165,56","1,11B","-0,17"
"13.07.2018","89.897,67","89.998,60","91.021,31","89.317,48","1,00B","0,36"
"12.07.2018","89.571,25","91.729,43","92.466,45","88.168,89","1,91B","-1,88"
"11.07.2018","91.289,47","95.281,65","95.281,65","91.215,90","1,79B","-5,18"
"10.07.2018","96.274,69","97.650,95","98.466,18","95.851,25","1,59B","-3,00"
"09.07.2018","99.252,84","99.596,10","100.807,75","98.732,98","1,38B","0,53"
"06.07.2018","98.733,89","99.301,48","99.806,42","98.109,88","1,16B","-0,37"
"05.07.2018","99.097,00","97.559,72","99.264,80","97.559,72","1,31B","1,92"
"04.07.2018","97.230,07","96.795,51","97.455,05","96.392,09","817,84M","0,66"
"03.07.2018","96.588,20","97.027,91","97.445,82","96.450,39","942,95M","-0,19"
"02.07.2018","96.773,49","96.094,44","97.267,30","95.654,92","978,21M","0,26"
"29.06.2018","96.520,07","96.827,20","97.500,05","96.230,08","1,01B","0,30"
"28.06.2018","96.226,99","95.807,30","96.993,23","95.486,95","1,21B","0,28"
"27.06.2018","95.954,80","94.432,93","96.187,31","94.292,57","1,39B","1,64"
"26.06.2018","94.408,19","94.077,94","95.101,48","93.807,74","1,08B","0,43"
"25.06.2018","94.008,29","99.255,76","99.394,05","93.365,45","1,36B","-1,92"
"22.06.2018","95.852,11","95.517,18","96.186,76","94.451,46","737,52M","0,84"
"21.06.2018","95.057,23","94.590,32","95.398,26","94.324,33","822,43M","0,53"
"20.06.2018","94.551,86","94.296,01","95.246,72","93.719,11","909,91M","0,12"
"19.06.2018","94.436,87","92.597,62","94.743,17","92.288,59","954,06M","1,50"
"18.06.2018","93.043,28","94.235,90","94.235,90","92.720,87","699,64M","-1,58"
"14.06.2018","94.540,84","93.295,87","95.406,17","92.750,94","478,60M","1,11"
"13.06.2018","93.504,76","94.825,54","95.608,54","93.337,28","857,53M","-1,89"
"12.06.2018","95.306,98","96.473,53","96.783,19","94.950,58","905,89M","-1,40"
"11.06.2018","96.661,36","95.922,27","97.186,54","93.396,54","1,20B","0,82"
"08.06.2018","95.875,71","98.190,74","98.190,74","95.624,99","1,07B","-2,79"
"07.06.2018","98.623,65","96.442,26","98.795,28","96.070,16","1,20B","2,03"
"06.06.2018","96.657,71","98.269,59","98.361,79","95.126,49","1,12B","-1,19"
"05.06.2018","97.823,15","99.600,41","99.908,51","97.665,35","859,75M","-1,44"
"04.06.2018","99.249,80","99.264,37","100.510,33","98.937,91","917,68M","0,08"
"01.06.2018","99.171,21","100.706,76","100.792,52","97.990,64","1,32B","-1,47"
"31.05.2018","100.652,27","104.264,40","104.375,30","100.579,79","1,29B","-3,10"
"30.05.2018","103.869,02","104.979,24","105.785,20","103.639,48","1,12B","-1,18"
"29.05.2018","105.113,38","105.930,26","105.930,26","104.286,93","925,31M","-1,33"
"28.05.2018","106.525,25","104.481,11","106.525,25","104.416,43","977,40M","3,22"
"25.05.2018","103.200,08","101.786,20","103.349,16","101.321,60","1,00B","2,04"
"24.05.2018","101.138,08","103.027,12","103.758,63","100.888,77","1,26B","-0,74"
"23.05.2018","101.891,68","102.806,37","103.490,30","101.419,87","1,10B","-1,39"
"22.05.2018","103.327,74","102.718,04","103.769,84","102.262,26","1,03B","1,05"
"21.05.2018","102.257,65","102.166,51","103.317,88","101.893,13","811,86M","-0,15"
"18.05.2018","102.410,30","102.033,23","102.884,67","101.886,87","783,93M","0,53"
"17.05.2018","101.869,35","102.611,06","102.713,90","101.561,10","932,75M","-0,28"
"16.05.2018","102.157,88","101.611,97","102.794,66","100.654,84","1,05B","0,61"
"15.05.2018","101.540,39","102.264,89","103.026,71","101.221,14","1,05B","-1,77"
"14.05.2018","103.370,42","101.738,20","103.762,98","101.564,56","854,86M","1,49"
"11.05.2018","101.852,48","102.467,96","102.877,36","101.232,97","942,02M","-0,52"
"10.05.2018","102.380,68","101.236,81","102.380,68","99.318,22","1,10B","1,59"
"09.05.2018","100.780,57","98.727,15","101.647,29","97.849,20","1,26B","1,43"
"08.05.2018","99.363,79","101.354,67","101.536,56","98.904,07","1,18B","-1,49"
"07.05.2018","100.866,24","102.575,19","102.759,76","100.599,05","813,33M","-1,69"
"04.05.2018","102.599,22","102.794,16","103.425,74","101.548,55","1,14B","-0,30"
"03.05.2018","102.909,13","104.734,98","104.915,15","102.629,74","1,11B","-1,73"
"02.05.2018","104.725,74","104.815,39","105.332,31","102.934,42","1,13B","0,42"
"30.04.2018","104.282,78","107.940,24","108.170,76","103.750,47","925,42M","-3,10"
"27.04.2018","107.614,27","107.228,70","108.199,54","106.669,95","923,58M","0,56"
"26.04.2018","107.015,13","107.892,39","108.224,92","106.277,96","915,27M","-0,36"
"25.04.2018","107.401,38","110.376,18","110.520,51","106.760,70","1,19B","-2,41"
"24.04.2018","110.058,62","110.630,37","110.851,33","109.787,46","883,35M","-0,79"
"20.04.2018","110.932,48","111.956,73","111.973,26","110.678,03","969,76M","-1,06"
"19.04.2018","112.122,15","112.111,56","112.406,55","111.597,37","1,13B","0,02"
"18.04.2018","112.099,01","108.618,32","112.099,01","107.439,14","1,55B","3,08"
"17.04.2018","108.744,79","111.451,85","111.620,98","108.001,08","1,52B","-1,76"
"16.04.2018","110.687,74","109.860,89","111.115,77","109.850,80","959,24M","0,99"
"13.04.2018","109.604,01","110.715,29","110.792,78","108.981,13","869,90M","-0,57"
"12.04.2018","110.235,41","109.211,46","110.354,67","108.305,07","1,16B","0,90"
"11.04.2018","109.253,20","110.293,86","111.534,67","106.624,09","1,47B","-1,32"
"10.04.2018","110.712,70","113.475,58","113.524,60","110.007,82","1,43B","-2,16"
"09.04.2018","113.156,08","115.425,57","115.465,01","112.510,91","1,11B","-1,38"
"06.04.2018","114.737,54","114.645,67","115.279,36","114.284,69","939,89M","-0,18"
"05.04.2018","114.947,58","114.302,99","115.318,94","114.032,13","1,36B","0,85"
"04.04.2018","113.975,62","114.812,33","114.893,85","113.281,87","1,07B","-0,54"
"03.04.2018","114.594,06","114.290,44","114.924,28","114.019,60","972,81M","0,13"
"02.04.2018","114.442,10","115.216,63","115.390,46","114.442,10","680,94M","-0,42"
"30.03.2018","114.930,22","115.534,41","115.872,30","114.695,72","927,87M","0,07"
"29.03.2018","114.844,56","113.809,51","115.084,12","113.426,21","1,03B","0,63"
"28.03.2018","114.129,30","115.687,22","116.024,73","113.858,73","1,44B","-1,78"
"27.03.2018","116.196,54","117.599,23","117.787,79","116.196,54","1,55B","-0,19"
"26.03.2018","116.420,34","117.125,86","117.549,73","116.349,24","1,82B","-0,16"
"23.03.2018","116.602,82","115.914,31","116.871,42","115.559,53","1,58B","-0,43"
"22.03.2018","117.110,25","118.375,16","118.589,72","117.072,02","1,30B","-0,46"
"21.03.2018","117.651,30","116.613,26","117.795,14","116.481,13","1,32B","1,05"
"20.03.2018","116.431,78","116.033,32","116.727,53","115.082,91","933,86M","0,85"
